mal_id,name,name_kanji,nicknames,favorites,about,image_url
343,"Aerorider the Chrono-Keeper","",nil,4349,"Role: Elemental Mage
Species: Avian shifter
Personality: rebellious, fierce, and sharp
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a avian shifter presenting as a elemental mage. They wear distressed cargo pants, combat boots, and flight jacket in a color palette of plum purple and toxic green. They are equipped with a cracked white porcelain mask with red accents and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/AeroridertheChrono-Keeper/225/320
344,"Kencrawler","",nil,4321,"Role: Bio-engineered Beast
Species: Human-Cyborg hybrid
Personality: charismatic, bold, and scheming
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a bio-engineered beast. They wear a sleek stealth bodysuit made of matte fiber in a color palette of crimson red and charcoal black. They are equipped with heavy brass goggles resting on their forehead and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Kencrawler/225/320
345,"Ionshield the Stardweller","",nil,2983,"Role: Retro-cartoon Mascot
Species: Ghostly apparition
Personality: silent, disciplined, and brave
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a ghostly apparition presenting as a retro-cartoon mascot. They wear fluid silk robes showing ancient patterns in a color palette of silver and electric blue. They are equipped with a massive mechanical gauntlet covered in vents and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/IonshieldtheStardweller/225/320
346,"Quirkdancer","",nil,1179,"Role: Cybernetic Infiltrator
Species: Stardust elemental
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a stardust elemental presenting as a cybernetic infiltrator. They wear a bulky space suit fitted with thrusters in a color palette of silver and electric blue. They are equipped with a glowing holographic visor covering one eye and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Quirkdancer/225/320
347,"Lunabreaker","",nil,3368,"Role: Underworld Bounty Hunter
Species: Ghostly apparition
Personality: rebellious, fierce, and sharp
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a ghostly apparition presenting as a underworld bounty hunter. They wear a weathered trenchcoat over leather harness in a color palette of plum purple and toxic green. They are equipped with a spiked collar and fingerless gloves and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Lunabreaker/225/320
348,"Nikosmith the Bone-Reader","",nil,3552,"Role: Underworld Bounty Hunter
Species: Horned demon-kin
Personality: quiet, mysterious, and wise
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a horned demon-kin presenting as a underworld bounty hunter. They wear a fitted school uniform blazer with custom badges in a color palette of emerald green and brass gold. They are equipped with floating runic glyphs orbiting their wrists and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/NikosmiththeBone-Reader/225/320
349,"Lunasinger the Rust-Eater","",nil,4084,"Role: Cosmic Warrior
Species: Reptilian humanoid
Personality: charismatic, bold, and scheming
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a reptilian humanoid presenting as a cosmic warrior. They wear a sleek stealth bodysuit made of matte fiber in a color palette of sand yellow and copper bronze. They are equipped with a holographic projector badge on their lapel and carry a steam-powered long rifle with copper dials as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/LunasingertheRust-Eater/225/320
350,"Zephyrhunter the Chrono-Keeper","",nil,2288,"Role: Underworld Bounty Hunter
Species: Slime entity
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a slime entity presenting as a underworld bounty hunter. They wear a bulky space suit fitted with thrusters in a color palette of cobalt blue and neon cyan. They are equipped with a cracked white porcelain mask with red accents and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/ZephyrhuntertheChrono-Keeper/225/320
351,"Nebulacaller","",nil,3592,"Role: Drift Racer
Species: Horned demon-kin
Personality: silent, disciplined, and brave
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a horned demon-kin presenting as a drift racer. They wear fluid silk robes showing ancient patterns in a color palette of matte grey and safety orange. They are equipped with a holographic projector badge on their lapel and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Nebulacaller/225/320
352,"Cynglade the Stormweaver","",nil,3792,"Role: Cursed Swordsman
Species: Plant-based dryad
Personality: silent, disciplined, and brave
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a plant-based dryad presenting as a cursed swordsman. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of cobalt blue and neon cyan. They are equipped with a spiked collar and fingerless gloves and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/CyngladetheStormweaver/225/320
353,"Fluxshard","",nil,3815,"Role: Cursed Swordsman
Species: Ghostly apparition
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a ghostly apparition presenting as a cursed swordsman. They wear a classic double-breasted formal suit in a color palette of sand yellow and copper bronze. They are equipped with a glowing reactor core embedded in their chest and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Fluxshard/225/320
354,"Gigashard the Shadow-Weaver","",nil,4654,"Role: Abyssal Diver
Species: Ghostly apparition
Personality: cheerful, clumsy, yet extremely optimistic
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a ghostly apparition presenting as a abyssal diver. They wear a classic double-breasted formal suit in a color palette of plum purple and toxic green. They are equipped with floating runic glyphs orbiting their wrists and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/GigashardtheShadow-Weaver/225/320
355,"Kairishard the Bone-Reader","",nil,1523,"Role: Bio-engineered Beast
Species: Deep-sea siren
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a deep-sea siren presenting as a bio-engineered beast. They wear distressed cargo pants, combat boots, and flight jacket in a color palette of matte grey and safety orange. They are equipped with a spiked collar and fingerless gloves and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/KairishardtheBone-Reader/225/320
356,"Vectosmith","",nil,2735,"Role: Underworld Bounty Hunter
Species: Android prototype
Personality: cheerful, clumsy, yet extremely optimistic
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a android prototype presenting as a underworld bounty hunter. They wear fluid silk robes showing ancient patterns in a color palette of matte grey and safety orange. They are equipped with a spiked collar and fingerless gloves and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Vectosmith/225/320
357,"Irisglade","",nil,3433,"Role: Dream Weaver
Species: Android prototype
Personality: quiet, mysterious, and wise
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a android prototype presenting as a dream weaver. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of crimson red and charcoal black. They are equipped with a holographic projector badge on their lapel and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Irisglade/225/320
358,"Cryowalker","",nil,4292,"Role: High Fantasy Paladin
Species: Slime entity
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a slime entity presenting as a high fantasy paladin. They wear fluid silk robes showing ancient patterns in a color palette of plum purple and toxic green. They are equipped with a massive mechanical gauntlet covered in vents and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Cryowalker/225/320
359,"Chrondancer","",nil,2442,"Role: Retro-cartoon Mascot
Species: Reptilian humanoid
Personality: quiet, mysterious, and wise
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a reptilian humanoid presenting as a retro-cartoon mascot. They wear a bulky space suit fitted with thrusters in a color palette of sand yellow and copper bronze. They are equipped with heavy brass goggles resting on their forehead and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Chrondancer/225/320
360,"Fluxwing the Frost-Bite","",nil,3965,"Role: Sentient Hologram
Species: Human-Cyborg hybrid
Personality: quiet, mysterious, and wise
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a sentient hologram. They wear traditional flowing robes with silver trims in a color palette of silver and electric blue. They are equipped with heavy brass goggles resting on their forehead and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/FluxwingtheFrost-Bite/225/320
361,"Lunastalker the Rust-Walker","",nil,1087,"Role: Cursed Swordsman
Species: Android prototype
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a android prototype presenting as a cursed swordsman. They wear a weathered trenchcoat over leather harness in a color palette of silver and electric blue. They are equipped with a glowing reactor core embedded in their chest and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/LunastalkertheRust-Walker/225/320
362,"Nikorunner","",nil,981,"Role: Gothic Necromancer
Species: Crystalline golem
Personality: cheerful, clumsy, yet extremely optimistic
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a crystalline golem presenting as a gothic necromancer. They wear a sleek stealth bodysuit made of matte fiber in a color palette of cobalt blue and neon cyan. They are equipped with a cracked white porcelain mask with red accents and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Nikorunner/225/320
363,"Rikuwielder the Spark-Igniter","",nil,2132,"Role: Elemental Mage
Species: Horned demon-kin
Personality: silent, disciplined, and brave
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a horned demon-kin presenting as a elemental mage. They wear fluid silk robes showing ancient patterns in a color palette of sand yellow and copper bronze. They are equipped with floating runic glyphs orbiting their wrists and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/RikuwieldertheSpark-Igniter/225/320
364,"Gigawielder","",nil,4617,"Role: Elemental Mage
Species: Ghostly apparition
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a ghostly apparition presenting as a elemental mage. They wear fluid silk robes showing ancient patterns in a color palette of silver and electric blue. They are equipped with feathered wings made of pure blue light and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Gigawielder/225/320
365,"Novasinger","",nil,2492,"Role: High Fantasy Paladin
Species: Slime entity
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a slime entity presenting as a high fantasy paladin. They wear traditional flowing robes with silver trims in a color palette of crimson red and charcoal black. They are equipped with a glowing reactor core embedded in their chest and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Novasinger/225/320
366,"Aerocrawler","",nil,196,"Role: Retro-cartoon Mascot
Species: Avian shifter
Personality: silent, disciplined, and brave
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a avian shifter presenting as a retro-cartoon mascot. They wear a sleek stealth bodysuit made of matte fiber in a color palette of sand yellow and copper bronze. They are equipped with feathered wings made of pure blue light and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Aerocrawler/225/320
367,"Jinxcrawler","",nil,3661,"Role: Cosmic Warrior
Species: Horned demon-kin
Personality: rebellious, fierce, and sharp
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a horned demon-kin presenting as a cosmic warrior. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of crimson red and charcoal black. They are equipped with floating runic glyphs orbiting their wrists and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Jinxcrawler/225/320
368,"Runestrike the Ironclad","",nil,4267,"Role: Cursed Swordsman
Species: Slime entity
Personality: rebellious, fierce, and sharp
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a slime entity presenting as a cursed swordsman. They wear heavy armor plate decorated with neon lines in a color palette of matte grey and safety orange. They are equipped with a glowing holographic visor covering one eye and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/RunestriketheIronclad/225/320
369,"Nebulabinder the Chrono-Keeper","",nil,253,"Role: High Fantasy Paladin
Species: Slime entity
Personality: cheerful, clumsy, yet extremely optimistic
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a slime entity presenting as a high fantasy paladin. They wear distressed cargo pants, combat boots, and flight jacket in a color palette of emerald green and brass gold. They are equipped with heavy brass goggles resting on their forehead and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/NebulabindertheChrono-Keeper/225/320
370,"Kairikeeper","",nil,3536,"Role: Abyssal Diver
Species: Human-Cyborg hybrid
Personality: quiet, mysterious, and wise
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a abyssal diver. They wear heavy armor plate decorated with neon lines in a color palette of sand yellow and copper bronze. They are equipped with floating runic glyphs orbiting their wrists and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Kairikeeper/225/320
371,"Thorneweaver","",nil,4391,"Role: Cursed Swordsman
Species: Avian shifter
Personality: rebellious, fierce, and sharp
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a avian shifter presenting as a cursed swordsman. They wear a classic double-breasted formal suit in a color palette of plum purple and toxic green. They are equipped with feathered wings made of pure blue light and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Thorneweaver/225/320
372,"Vectorsailor","",nil,4623,"Role: Cursed Swordsman
Species: Avian shifter
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a avian shifter presenting as a cursed swordsman. They wear fluid silk robes showing ancient patterns in a color palette of pearl white and amber gold. They are equipped with a cracked white porcelain mask with red accents and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Vectorsailor/225/320
373,"Runesailor","",nil,1621,"Role: Steampunk Aviator
Species: Human-Cyborg hybrid
Personality: rebellious, fierce, and sharp
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a steampunk aviator. They wear a bulky space suit fitted with thrusters in a color palette of pearl white and amber gold. They are equipped with a holographic projector badge on their lapel and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Runesailor/225/320
374,"Nikobinder","",nil,4834,"Role: Sentient Hologram
Species: Stardust elemental
Personality: quiet, mysterious, and wise
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a stardust elemental presenting as a sentient hologram. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of cobalt blue and neon cyan. They are equipped with floating runic glyphs orbiting their wrists and carry a steam-powered long rifle with copper dials as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Nikobinder/225/320
375,"Rikusailor the Shadow-Weaver","",nil,4954,"Role: Underworld Bounty Hunter
Species: Avian shifter
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a avian shifter presenting as a underworld bounty hunter. They wear heavy armor plate decorated with neon lines in a color palette of pearl white and amber gold. They are equipped with a spiked collar and fingerless gloves and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/RikusailortheShadow-Weaver/225/320
376,"Fluxglider","",nil,1663,"Role: Dream Weaver
Species: Human-Cyborg hybrid
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a dream weaver. They wear traditional flowing robes with silver trims in a color palette of matte grey and safety orange. They are equipped with heavy brass goggles resting on their forehead and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Fluxglider/225/320
377,"Frostsailor the Gear-Shaper","",nil,2337,"Role: Retro-cartoon Mascot
Species: Deep-sea siren
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a deep-sea siren presenting as a retro-cartoon mascot. They wear fluid silk robes showing ancient patterns in a color palette of crimson red and charcoal black. They are equipped with floating runic glyphs orbiting their wrists and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to phase through solid walls for stealth operations. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/FrostsailortheGear-Shaper/225/320
378,"Jinxbreaker the Rust-Eater","",nil,3963,"Role: Cybernetic Infiltrator
Species: Horned demon-kin
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a horned demon-kin presenting as a cybernetic infiltrator. They wear a bulky space suit fitted with thrusters in a color palette of plum purple and toxic green. They are equipped with heavy brass goggles resting on their forehead and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/JinxbreakertheRust-Eater/225/320
379,"Hazestalker the Chrono-Keeper","",nil,3534,"Role: Drift Racer
Species: Android prototype
Personality: charismatic, bold, and scheming
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a android prototype presenting as a drift racer. They wear a bulky space suit fitted with thrusters in a color palette of plum purple and toxic green. They are equipped with a spiked collar and fingerless gloves and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/HazestalkertheChrono-Keeper/225/320
380,"Orionslayer","",nil,3335,"Role: Cybernetic Infiltrator
Species: Reptilian humanoid
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a reptilian humanoid presenting as a cybernetic infiltrator. They wear a classic double-breasted formal suit in a color palette of emerald green and brass gold. They are equipped with a glowing reactor core embedded in their chest and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Orionslayer/225/320
381,"Alphaforge","",nil,4912,"Role: Retro-cartoon Mascot
Species: Bio-engineered beast
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a bio-engineered beast presenting as a retro-cartoon mascot. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of matte grey and safety orange. They are equipped with a massive mechanical gauntlet covered in vents and carry a steam-powered long rifle with copper dials as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Alphaforge/225/320
382,"Rikusinger","",nil,3666,"Role: Steampunk Aviator
Species: Slime entity
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a slime entity presenting as a steampunk aviator. They wear a sleek stealth bodysuit made of matte fiber in a color palette of emerald green and brass gold. They are equipped with a ticking brass pocket watch hanging from a chain and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Rikusinger/225/320
383,"Edgesailor the Crystalline","",nil,2929,"Role: Cybernetic Infiltrator
Species: Horned demon-kin
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a horned demon-kin presenting as a cybernetic infiltrator. They wear a weathered trenchcoat over leather harness in a color palette of emerald green and brass gold. They are equipped with heavy brass goggles resting on their forehead and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/EdgesailortheCrystalline/225/320
